Ia,Ib,Ic,Va,Vb,Vc,Fault_Type
-119.8011203,-695.6892951,-57.51490944,-0.039868595,0.27324256,-0.233373966,LLG
-71.36357232,57.56455171,10.57477319,-0.058764527,-0.480684949,0.539449476,Normal
-473.5841866,174.5566548,1.588778063,0.194150135,0.09903241,-0.293182545,LLG
827.0110021,-140.4077145,-684.4661694,0.031811552,-0.040192941,0.008381389,LLL
237.9083948,-10.87688714,15.94074192,0.342192729,-0.587571086,0.245378357,LLLG
7.667362807,81.54964959,-92.51938322,-0.551491234,0.533890483,0.017600751,Normal
-139.206772,828.0570902,53.33843208,0.03388882,-0.18497277,0.151083951,LLG
-842.8894518,194.7259462,650.1816577,-0.029941907,0.040950918,-0.011009011,LLL
356.0752227,-22.28154362,46.33416278,0.321854144,-0.604671604,0.282817461,LG
514.5309186,-885.8030217,-37.43595804,-0.018673123,0.015926692,0.002746432,LLG
273.1923473,-875.7382981,604.7045357,-0.028761745,-0.011725856,0.040487601,LLL
37.60017807,-753.1863504,718.1098512,-0.042489405,0.013351229,0.029138176,LL
-593.9419049,-217.7033594,-124.8919239,0.235510535,-0.104940254,-0.130570281,LG
-20.90235401,-560.6846489,583.8603943,-0.449414648,-0.026781183,0.476195831,LL
-262.0767858,862.4886786,-598.3742527,0.029956782,0.0109542,-0.040910982,LLL
872.4826818,-412.7095251,-10.96233133,0.021499817,-0.292238154,0.270738338,LLLG
-521.1655467,878.9240907,-355.725012,0.018648345,0.023620401,-0.042268746,LLL
51.58312901,21.61402666,-76.60944133,-0.064334151,0.569105254,-0.504771103,Normal
698.3885209,12.84194558,31.635777,0.182231274,-0.51117538,0.328944106,LG
367.1492089,-879.0121383,513.8602436,-0.026010014,-0.015938205,0.041948219,LLL
137.5252647,-841.932951,-53.6429527,-0.032576257,0.189079921,-0.156503664,LLG
871.7494265,58.29846182,-4.951841081,-0.109063931,-0.131417912,0.240481843,LG
-27.4248852,-10.78136284,36.79079072,0.533385734,-0.413276796,-0.120108938,Normal
653.2612569,70.78808942,-32.01631825,-0.29647453,0.223775309,0.072699221,LG
-876.1837924,339.2851285,536.8964003,-0.02434979,0.042234869,-0.01788508,LLLG
-236.0376806,855.0723488,-619.0365137,0.030883796,0.009671133,-0.040554928,LLLG
-498.5246009,-367.9230068,-53.76889464,-0.042020482,0.361081541,-0.319061059,LLG
17.81918383,-27.05892446,5.79798505,0.576263648,-0.157533757,-0.418729891,Normal
655.5194137,-845.8007821,-26.93264041,-0.009930002,-0.066522668,0.076452669,LLG
8.635087006,-743.7121439,737.4129394,-0.293241548,-0.008969475,0.302211023,LL
3.851274597,-766.2292727,764.4589769,-0.037469575,0.001619931,0.035849644,LLL
17.49887509,-22.63961691,18.71872704,0.593846497,-0.277930071,-0.315916426,Normal
855.7597741,-234.0799329,-619.6219317,0.028456774,-0.041361444,0.01290467,LLL
-256.0913563,-603.2246444,861.4007827,-0.041631512,0.013994783,0.027636729,LLL
278.6926171,-28.50803582,47.8776684,0.339909338,-0.605641493,0.265732155,LG
10.12836489,-28.3169923,14.9982853,0.590386016,-0.238880572,-0.351505444,Normal
-204.7856029,-655.9246336,-57.67314853,-0.037488011,0.301328652,-0.263840641,LLG
-71.03956126,71.81687863,-3.88534447,-0.225056654,-0.366328199,0.591384853,Normal
-134.4076999,-688.1012042,824.5918837,-0.040103509,0.008221394,0.031882115,LLL
722.2848138,-804.4456276,-20.31296899,-0.004691084,-0.112448446,0.117139529,LLG
6.600066104,-28.55268016,18.88140503,0.592832126,-0.273513496,-0.31931863,Normal
-206.2573265,851.0722999,51.43043063,0.031791497,-0.158670291,0.126878794,LLG
-69.19262545,48.03691029,17.93456485,0.036327139,-0.527917953,0.491590814,Normal
-29.21439336,774.5569783,-742.7079416,0.232054381,0.00373285,-0.235787231,LL
-714.7618734,-15.02218408,-30.40696924,-0.171563583,0.500704638,-0.329141055,LG
-820.3377423,125.7396761,694.59584,-0.032208167,0.039982021,-0.007773854,LLLG
755.7265823,-774.4839515,20.82538964,-0.002717969,-0.035227461,0.03794543,LLL
-654.9031609,383.7788651,272.2584345,-0.146633456,0.063111857,0.083521599,LLLG
55.17175908,-569.7764546,517.3293668,0.24799592,0.031880996,-0.279876916,LL
42.91772755,120.5012035,-160.8013747,0.49415756,0.041292735,-0.535450295,LL
751.5650685,69.45364146,-24.26994869,-0.245863601,0.114300873,0.131562728,LG
317.9891085,546.8552485,57.22293171,0.042098368,-0.326163557,0.284065189,LLG
-731.8472302,92.6996587,639.5496475,0.013053493,0.025012763,-0.038066256,LLLG
587.3592336,-865.0231111,279.657548,-0.015027442,-0.026767427,0.041794869,LLL
-26.92633806,-7.558876446,31.02937661,0.517520836,-0.495566987,-0.021953848,Normal
33.3284518,-31.43321523,-4.842116358,0.521920531,-0.001510794,-0.520409737,Normal
872.0286718,-429.2774534,15.3560246,0.021079032,-0.302281551,0.281202519,LLG
29.62030417,331.4275232,-358.3317174,0.498285916,0.03700301,-0.535288926,LL
688.8821281,136.5033562,-823.2524698,0.038887212,-0.034038367,-0.004848845,LLL
-697.2102731,-23.6441103,-25.27382227,-0.123320722,0.453990479,-0.330669758,LG
-634.4924519,-70.765875,33.20454616,0.303938992,-0.241351552,-0.06258744,LG
44.0871021,-26.72361944,-15.28221589,0.502369259,0.04040592,-0.542775179,Normal
-48.06379458,92.90834942,-47.73561259,-0.550991124,0.047270839,0.503720285,Normal
-9.566720384,697.2158925,-685.0721977,0.358683768,0.016597353,-0.375281122,LL
-68.22995812,239.7364139,-169.1557015,-0.412527782,-0.041228963,0.453756746,LL
-678.0775046,-127.244972,-45.73035554,-0.038860788,0.376539726,-0.337678938,LLG
-23.97583938,97.67934099,-77.11519435,-0.620634095,0.314398301,0.306235794,Normal
871.1511871,-577.2652978,-291.7415707,0.012600822,-0.041402744,0.028801922,LLL
-66.97129084,40.43380312,23.66829613,0.075630297,-0.54526423,0.469633933,Normal
531.8147117,69.61481448,-38.62851227,-0.33658263,0.325322387,0.011260243,LG
-72.26105215,69.5350208,-0.628438813,-0.171736066,-0.407070065,0.578806131,Normal
-825.2028827,675.4197268,5.31849447,-0.006590196,0.203296001,-0.196705805,LLG
86.9613159,-804.1723944,719.2124275,-0.035441578,-0.002370153,0.037811731,LLL
-222.7274425,851.6297193,-628.9045405,0.031325715,0.009029402,-0.040355117,LLLG
12.8703467,75.18194154,-91.31738372,-0.526657349,0.556124646,-0.029467297,Normal
52.77211186,-636.5626449,586.492998,0.183731524,0.027920185,-0.211651709,LL
355.8471778,513.1782327,56.78145269,0.042268757,-0.334663902,0.292395144,LLG
852.5688376,-286.5346784,24.71067253,0.026963286,-0.336314517,0.309351231,LLG
-34.35331456,95.94644468,-64.72033226,-0.606040652,0.207394966,0.398645687,Normal
54.23611517,7.62778705,-65.28108337,0.077991982,0.49360684,-0.571598822,Normal
36.52698451,49.44322236,-89.12063578,-0.339987942,0.624841621,-0.284853679,Normal
-712.254648,-94.93554107,809.2832016,-0.038038126,0.035205477,0.002832648,LLL
734.0525098,29.76973923,41.57828307,0.036766663,-0.374454575,0.337687912,LLG
500.2355804,-9.296511305,42.02646611,0.277339001,-0.586686784,0.309347783,LG
56.68728966,-376.8997447,322.8706658,0.336824047,0.038448974,-0.375273021,LL
-874.6519966,-48.14441963,-6.013169319,0.026493127,0.257283321,-0.283776448,LG
561.9355744,310.8859148,-870.6911377,0.041485955,-0.028206184,-0.013279772,LLL
182.9629434,-839.3391412,658.4545785,-0.032679387,-0.006996045,0.039675432,LLL
848.2666815,62.87741099,-11.13267339,-0.154262677,-0.056247912,0.210510588,LG
778.562634,68.45721083,-21.4822176,-0.226959622,0.076712587,0.150247034,LG
-661.6427731,191.065768,471.077638,0.074886927,0.010008669,-0.084895596,LLLG
54.66159127,1.076342854,-59.02822914,0.134472197,0.455012905,-0.589485102,Normal
768.6142612,-40.10357935,38.30186609,0.0350042,-0.370200172,0.335195972,LLG
45.57907157,36.38584414,-85.37230467,-0.203901327,0.614325657,-0.41042433,Normal
54.85001122,-9.149879894,-48.63429435,0.208434866,0.396457446,-0.604892312,Normal
-451.6618156,883.9431209,-430.166863,0.022149601,0.020200311,-0.042349913,LLL
-347.3125252,-528.7855729,878.184283,-0.042246917,0.018298265,0.023948652,LLL
368.9200203,-897.2458678,-45.57332771,-0.024956581,0.091246546,-0.066289965,LLG
-59.52540637,87.86505836,-31.22599036,-0.458726407,-0.113495368,0.572221775,Normal
190.6323794,652.76953,-841.277691,0.040862877,-0.010771194,-0.030091682,LLL
-729.8107056,798.3112822,19.46079836,0.00401958,0.118089799,-0.122109379,LLG
-235.3298632,855.8506728,-618.40291,0.030891166,0.009656003,-0.04054717,LLL
16.91314005,-26.96341947,6.608206928,0.578302208,-0.166602628,-0.411699581,Normal
-818.375859,-66.06640033,16.40618958,0.191774361,-0.010294416,-0.181479945,LG
9.172741513,-28.0828746,15.71948436,0.591094449,-0.247453083,-0.343641366,Normal
243.5440533,613.5775143,-857.1238313,0.041455379,-0.013291461,-0.028163918,LLLG
-3.850269812,660.3886099,-653.8550497,0.390067708,0.020186475,-0.410254183,LL
55.27678496,2.836255997,-61.15838589,0.088955986,0.48528037,-0.574236356,Normal
331.4721473,-892.3809793,-47.19207199,-0.026830281,0.108504144,-0.081673863,LLG
38.84943533,49.51559046,-91.35450599,-0.308915683,0.627790006,-0.318874323,Normal
-192.9358251,846.8849638,51.83780285,0.032227076,-0.164014332,0.131787256,LLG
100.09502,-810.5487505,710.4514723,-0.035079663,-0.003019152,0.038098815,LLLG
-881.7386084,402.9889124,480.7709535,-0.021546951,0.042382193,-0.020835242,LLL
-69.02237406,497.2305088,-425.8207535,-0.274733915,-0.034786079,0.309519994,LL
-41.62137042,93.75738022,-55.0292911,-0.581495973,0.122905983,0.45858999,Normal
-792.0686261,56.74602968,735.3203329,-0.034270214,0.038753081,-0.004482868,LLLG
-641.9287737,-205.0403746,846.9668848,-0.040085919,0.031986773,0.008099146,LLLG
-28.18077655,96.17701182,-71.24817841,-0.616727446,0.270243054,0.346484392,Normal
47.77680366,10.7190648,-55.78850566,0.476925756,0.042217411,-0.519143167,LL
262.8229084,-862.2072677,599.3820959,-0.030003917,-0.010880517,0.040884435,LLLG
-878.5332424,520.3126923,358.218362,-0.015581531,0.041937861,-0.026356329,LLLG
-828.5588724,-33.72542793,-18.15065522,-0.069296306,0.38562666,-0.316330354,LG
717.3864329,-805.3886104,90.07119181,-0.006026017,-0.033277266,0.039303283,LLL
8.83933899,-30.31164885,18.5174896,0.592650181,-0.257425061,-0.33522512,Normal
871.2730458,-451.4337628,13.60519153,0.019780022,-0.29499013,0.275210108,LLG
-28.48686288,93.84889436,-68.37303694,-0.614703223,0.260047917,0.354655306,Normal
47.83324903,31.06683571,-82.18027666,-0.166853484,0.604602593,-0.437749109,Normal
-42.55980629,97.46887506,-58.15601543,-0.582988407,0.125100766,0.457887641,Normal
29.87064208,331.281575,-358.5323076,0.498420785,0.037005194,-0.535425979,LL
49.86886453,-189.6151483,142.5560929,0.462804722,0.042914701,-0.505719424,LL
270.7867895,594.0667784,-862.8082765,0.041710816,-0.014562611,-0.027148205,LLL
-49.33887979,97.95128564,-51.9840033,-0.553018946,0.050252967,0.502765979,Normal
-67.87720993,44.45090707,20.08052517,0.083025337,-0.545752082,0.462726745,Normal
-7.839521214,47.13550597,-49.9124618,-0.377641211,0.570358147,-0.192716936,LG
43.32193779,-21.10529087,-25.64749125,0.425565034,0.161995754,-0.587560789,Normal
-283.4643472,-599.2683777,884.9000401,-0.039590658,0.014522003,0.025068655,LLL
391.7947717,13.90182976,8.531334857,0.295884159,-0.570244137,0.274359978,LLLG
783.0576118,-746.309778,-34.68060812,-5.86e-05,-0.036631643,0.036690213,LLL
654.5091266,7.340433288,34.56899894,0.20807768,-0.535124105,0.327046424,LG
-860.7749789,-60.71100063,8.054656168,0.131969706,0.094018561,-0.225988268,LG
617.1657307,-856.4304508,239.2624583,-0.013152314,-0.028267815,0.041420129,LLLG
-18.84732204,94.71327459,-79.2485809,-0.619148184,0.354313905,0.264834279,Normal
-250.5347751,-60.58010499,47.31843113,0.379276699,-0.485008462,0.105731763,LG
-58.72050262,95.854732,-40.59703474,-0.486148775,-0.072291606,0.558440381,Normal
-263.7206755,-61.14785218,47.06220899,0.378421077,-0.47924396,0.100822883,LG
772.8109968,-15.61903851,-757.1942218,0.035351974,-0.03781158,0.002459606,LLLG
-5.282461883,86.27751653,-84.13128573,-0.598310624,0.448470408,0.149840216,Normal
650.5414472,-856.8331719,-27.73564299,-0.010066051,-0.061011302,0.071077353,LLG
-355.8064395,-513.2396259,-56.781498,-0.04227824,0.334674467,-0.292396226,LLG
839.5545802,-650.9001872,-2.609126667,0.008753588,-0.218127041,0.209373453,LLG
54.12707833,-183.6260832,132.1874178,0.423192025,0.041782871,-0.464974896,LL
39.86781659,43.12812656,-85.9143576,-0.30632191,0.623950843,-0.317628933,Normal
553.488914,69.98381125,-37.61576679,-0.330692636,0.309105443,0.021587193,LG
-706.5537128,815.890284,22.00146646,0.006004706,0.10111383,-0.107118537,LLG
-690.2255712,826.6972054,23.66952692,0.007315257,0.089673229,-0.096988486,LLG
-869.8485538,300.4813764,569.3649137,-0.025956195,0.042012487,-0.016056293,LLLG
-32.17556939,44.50746362,-50.00713167,-0.373340465,0.579358938,-0.206018473,LG
675.6217219,70.70313638,-30.83357647,-0.288538695,0.205978129,0.082560566,LG
-622.5376195,-231.9435578,854.4789343,-0.040497831,0.031097035,0.009400796,LLLG
-751.5998831,164.4344513,-20.31428576,-0.029027641,0.321542175,-0.292514534,LLG
509.0100712,-896.2995572,-38.1212793,-0.018781714,0.02150238,-0.002720666,LLG
265.5831641,-29.52228021,48.09428317,0.342631174,-0.605280047,0.262648873,LG
730.4038225,17.18775044,29.14785379,0.160737318,-0.489739541,0.329002222,LG
528.7372815,350.0519561,-876.7398145,0.041807349,-0.02665544,-0.015151909,LLL
-42.45811861,93.70579334,-54.140678,-0.578165316,0.113517812,0.464647503,Normal
807.9768965,66.83228515,-17.87967153,-0.20207918,0.029318965,0.172760215,LG
-67.8300733,87.0317662,-22.67144291,-0.361191573,-0.235593934,0.596785507,Normal
56.1388264,-407.824259,354.4492754,0.367824591,0.033889361,-0.401713952,LL
-309.3664674,-562.294394,871.6586088,-0.042052642,0.016492963,0.025559679,LLLG
10.31184227,-750.1957807,742.319697,-0.280241776,-0.007665,0.287906776,LL
44.73847208,35.25892907,-82.9180602,-0.237610226,0.617897392,-0.380287166,Normal
-35.57445164,783.9444506,-745.7507746,0.181615389,-0.000921074,-0.180694315,LL
-18.48844642,-590.5847569,611.5444177,-0.437801033,-0.025666932,0.463467965,LL
54.66843107,4.512198552,-62.46966005,0.097297115,0.480659104,-0.577956219,Normal
713.7109093,95.98592037,-807.643661,0.037998824,-0.035147214,-0.00285161,LLL
-60.46159137,91.56765183,-34.34521549,-0.460215261,-0.111305849,0.57152111,Normal
54.94767877,-5.587579281,-52.4083725,0.181128632,0.419044082,-0.600172715,Normal
705.2864116,108.2028363,-813.4892113,0.03833528,-0.034800558,-0.003534722,LLLG
259.0402865,-865.7694894,-49.67507957,-0.029981561,0.136926678,-0.106945117,LLG
-724.6590838,799.8908445,-75.23402444,0.005319614,0.033757796,-0.03907741,LLLG
55.7097012,1.097673995,-58.44462797,0.160564026,0.436283029,-0.596847054,Normal
-527.9838422,-349.771659,877.7532544,-0.041854151,0.026728861,0.01512529,LLLG
-795.2430302,726.9379587,10.7095771,-0.002623202,0.172566465,-0.169943264,LLG
54.19903058,-9.464514713,-47.78425398,0.225561525,0.382119418,-0.607680943,Normal
-883.4823482,450.8373944,432.6426901,-0.01922142,0.042339041,-0.023117621,LLLG
51.2409467,-13.22341664,-41.31383853,0.300628474,0.311688032,-0.612316506,Normal
43.89206709,96.34929809,-137.5288743,0.491072382,0.041569195,-0.532641577,LL
52.8735701,16.51017807,-72.30974509,-0.062281835,0.566087106,-0.50380527,Normal
10.74768286,-27.22393157,13.16119671,0.58900105,-0.229468428,-0.359532621,Normal
210.7078341,58.78915998,-48.01563902,-0.381271784,0.501578376,-0.120306592,LG
-560.7738679,-311.1514578,871.9230621,-0.041494133,0.0282489,0.013245234,LLLG
34.98706748,49.85638937,-87.75990868,-0.362676562,0.621409689,-0.258733127,Normal
668.9568795,-641.6420231,-25.21815262,0.020350756,-0.387326555,0.366975799,LLL
26.94836191,-32.35946505,2.461956833,0.553497681,-0.077241421,-0.47625626,Normal
-68.4839846,238.939544,-168.007202,-0.41262729,-0.041305895,0.453933185,LL
-616.5055935,-2.90512733,-36.76328945,-0.227833476,0.551914129,-0.324080653,LG
544.5952452,-4.871843926,40.25052835,0.260229118,-0.576020219,0.315791101,LG
150.7841353,-846.7257206,-53.30107629,-0.03222602,0.183975777,-0.151749758,LLG
53.79169372,-10.94495887,-45.8970592,0.242938122,0.366709363,-0.609647485,Normal
-820.3453572,125.750973,694.5921206,-0.032208919,0.039982616,-0.007773697,LLLG
53.5656895,-289.3620681,238.5811689,0.432943652,0.030455605,-0.463399256,LL
-393.2202372,19.09376627,-45.40425334,-0.311720895,0.602171711,-0.290450817,LG
50.76201649,-637.707681,589.5339297,0.13799927,0.026700093,-0.164699363,LL
-12.32984421,-630.7943878,645.5082422,-0.411715584,-0.021892286,0.43360787,LL
-815.0895072,111.9985628,703.0886808,-0.032637476,0.039756187,-0.007118711,LLLG
451.1341324,-1.874558166,34.27561986,0.280026364,-0.575274151,0.295247787,LLG
-723.9805891,800.6413865,-74.63136515,0.005326922,0.033742796,-0.039069718,LLL
-464.2959237,882.9543195,-418.6606595,0.021566404,0.020802758,-0.042369162,LLLG
-787.9245101,739.828051,50.20359894,-0.000643833,0.037016802,-0.036372968,LLL
54.37638491,-183.7886263,132.00485,0.423327025,0.04178367,-0.465110696,LL
48.22526921,-22.88902172,-28.27633815,0.379272797,0.222771689,-0.602044486,Normal
675.2316553,54.6507446,37.62058452,0.101130399,-0.429010239,0.32787984,LLG
498.3313512,42.71867107,5.622167306,0.240236299,-0.530466029,0.29022973,LLLG
-289.9871448,-62.23931515,46.51363343,0.376425879,-0.467361767,0.090935888,LG
56.48700376,-333.3727379,279.5519001,0.359575242,0.039490614,-0.399065856,LL
-71.08144381,57.81466963,10.2802646,-0.086174403,-0.465530874,0.551705277,Normal
860.081982,-325.9044645,22.22275433,0.025394863,-0.327964933,0.302570071,LLG
157.2687584,-17.83646721,18.92824877,0.355923156,-0.582518375,0.22659522,LLLG
-70.87193322,75.4110645,-7.769892328,-0.25207896,-0.343122698,0.595201658,Normal
42.09850845,40.41114568,-85.54360642,-0.27296225,0.622826003,-0.349863753,Normal
522.2835605,-7.089892784,41.15659918,0.268899914,-0.581640531,0.312740617,LG
850.6123958,-274.9028588,25.52213653,0.027581833,-0.339002568,0.311420734,LLG
-22.02735097,97.08818088,-78.46816852,-0.620712354,0.330924489,0.289787865,Normal
-327.3497365,874.977729,-545.5115172,0.027524559,0.014124901,-0.04164946,LLL
-304.7186206,26.45867576,-47.40930524,-0.334209505,0.605916174,-0.271706669,LG
576.0306194,-1.541888348,38.81181123,0.246700263,-0.566525839,0.319825575,LG
-315.1288413,872.110072,-556.983129,0.028019468,0.013510803,-0.041530272,LLLG
-765.2478539,2.014490986,765.2488015,-0.035760502,0.03758221,-0.001821708,LLL
-669.4009783,-141.0636448,-46.27951176,-0.039120767,0.37646472,-0.337343953,LLG
-69.667084,467.7415264,-395.5951315,-0.29461627,-0.035932451,0.330548721,LL
15.65433495,72.86256728,-91.78293919,-0.51089348,0.568859183,-0.057965703,Normal
-525.4245898,884.2064533,36.73907002,0.01806927,-0.010008389,-0.008060881,LLG
43.45036562,40.35347161,-87.20992054,-0.2396588,0.620910038,-0.381251238,Normal
732.4099763,-676.5069807,-53.84379052,0.014915249,-0.295435783,0.280520534,LLL
872.8345284,-567.342479,-305.4869332,0.013215876,-0.041523741,0.028307866,LLLG
-14.60778579,88.52368898,-76.81725922,-0.614766204,0.374793174,0.23997303,Normal
-32.52549458,95.72199778,-66.32430646,-0.609683814,0.225399175,0.384284639,Normal
55.46742319,-525.558414,472.6198651,0.240470284,0.033232767,-0.273703051,LL
30.83451328,-27.97691906,-6.165326776,0.529106311,-0.018283782,-0.510822529,Normal
422.3508005,-889.5461704,-42.65741357,-0.023290868,0.062951716,-0.039660848,LLG
-848.7549405,-38.50467329,-14.44524601,-0.039548832,0.347769085,-0.308220253,LG
257.53893,604.2744792,-859.7683145,0.041591885,-0.013936259,-0.027655626,LLL
54.49097324,-560.5155742,508.5435712,0.212223294,0.031517195,-0.243740489,LL
459.7219511,424.869822,-882.5435312,0.042248851,-0.023441649,-0.018807202,LLL
-36.43239762,93.73837906,-60.20093154,-0.598503919,0.178610686,0.419893232,Normal
476.9508776,-11.49845323,42.85037554,0.285472224,-0.591154091,0.305681867,LG
-20.11436323,-15.6468706,32.68204526,0.544028679,-0.465889055,-0.078139624,Normal
-291.2299218,25.08734805,-47.49416755,-0.330096409,0.605829165,-0.275732756,LG
-71.69884434,58.89053946,9.457700779,-0.059297722,-0.479900829,0.539198551,Normal
-855.3849892,-40.35181031,-12.93714775,-0.027571668,0.332012194,-0.304440527,LG
-68.57552046,81.78685466,-16.44489083,-0.32819819,-0.271143821,0.599342011,Normal
475.3503678,35.84021605,5.905358058,0.254156066,-0.54127196,0.287115894,LLLG
-659.9784056,-177.1767518,839.2469634,-0.039626304,0.032829303,0.006797002,LLL
33.45745579,-28.77659216,-7.862938149,0.516375452,0.009463464,-0.525838915,Normal
-790.90459,-67.85684314,20.0561763,0.217173328,-0.057795464,-0.159377864,LG
317.8586415,-25.42195247,47.15932467,0.33125469,-0.605829132,0.274574442,LG
148.8692933,679.6143261,-828.4858831,0.040266511,-0.008799546,-0.031466966,LLLG
-754.2351841,775.5065399,-19.16320324,0.002681182,0.035283709,-0.03796489,LLL
12.1895782,-20.34818312,22.40282929,0.590032314,-0.302332423,-0.287699891,Normal
51.95904421,-616.0805572,566.7178086,0.160677187,0.028219852,-0.188897039,LL
54.75404775,6.7654102,-64.68323674,0.060206441,0.503719536,-0.563925976,Normal
423.3894528,-445.7846953,24.53637755,0.033827322,-0.523465217,0.489637895,LLL
49.1329451,-21.8111622,-30.26130851,0.364560882,0.240582647,-0.605143529,Normal
-27.54223283,93.65158878,-69.12065079,-0.615711945,0.268749651,0.346962293,Normal
-58.43794065,792.3945419,-733.958305,0.036118732,0.001104545,-0.037223277,LLLG
-15.04472692,-608.8817897,626.2102428,-0.425138407,-0.023575475,0.448713882,LL
548.5067196,69.76062481,-38.17415105,-0.333407712,0.317253015,0.016154697,LG
743.4800571,15.93666397,23.63156387,0.037754323,-0.36796829,0.330213966,LLLG
-750.3992132,252.9058484,-10.49681381,-0.057660659,0.31270338,-0.255042721,LLG
8.388233989,-743.5421963,737.5847062,-0.29337558,-0.008969546,0.302345126,LL
522.5772539,-877.905041,357.3226076,-0.018688172,-0.023561719,0.042249891,LLL
733.0822135,-803.7298417,-19.46615211,-0.003660123,-0.118313948,0.12197407,LLG
23.5460005,-32.44838975,5.952109021,0.565964952,-0.114615577,-0.451349375,Normal
270.3226484,592.9853672,-863.30932,0.041725121,-0.014564856,-0.027160264,LLLG
-93.82301352,-714.1819982,808.0027483,-0.039421929,0.00626992,0.033152009,LLLG
51.76310916,737.0264953,56.90161292,0.038613329,-0.252062402,0.213449073,LLG
-141.1634024,825.6092674,-684.4476393,0.033877333,0.005085718,-0.03896305,LLLG
-681.7564813,831.7087446,24.49389324,0.007973304,0.083915476,-0.09188878,LLG
822.7089331,-690.7488835,-131.9623123,0.004582123,-0.038722803,0.034140681,LLLG
-183.7424621,-57.52008746,48.42325424,0.382147983,-0.512008291,0.129860309,LG
-626.2405072,-4.015581903,-36.22791802,-0.222974338,0.547918422,-0.324944084,LG
-660.009248,-177.1962017,839.218372,-0.039626757,0.032829664,0.006797092,LLL
-317.6147118,25.42399096,-47.15751419,-0.331238276,0.605829196,-0.27459092,LG
-35.40643945,45.45336693,-49.92928772,-0.375497694,0.576500706,-0.201003012,LG
-352.9601813,878.5087609,-523.432511,0.026499804,0.015372711,-0.041872515,LLL
584.9703692,70.40775739,-36.02733057,-0.321247591,0.284213149,0.037034442,LG
-562.5856125,-60.91784627,14.35820396,0.201832401,0.046764805,-0.248597207,LG
14.13071561,73.1263635,-90.39934398,-0.521007925,0.55973894,-0.038731015,Normal
-440.9272481,-430.3633985,-55.26334074,-0.042310505,0.351589412,-0.309278908,LLG
-748.3888682,-1.885627427,-40.29751362,-0.036097423,0.373039026,-0.336941604,LLG
-224.085281,-59.40136904,47.79433842,0.380702634,-0.496176973,0.11547434,LG
-69.29865678,477.9692374,-406.2868819,-0.287982607,-0.035527184,0.323509791,LL
304.9591034,-26.45656132,47.4111865,0.334225808,-0.605916045,0.271690237,LG
-24.38039363,-752.3837464,-56.5577722,-0.038057633,0.243162537,-0.205104904,LLG
761.1942108,-776.9547353,-16.01183248,-0.001092165,-0.140482882,0.141575047,LLG
451.7826158,28.99131899,6.228132693,0.267193347,-0.550958162,0.283764815,LLLG
-135.1040406,-688.8695694,823.9713544,-0.040110818,0.008236397,0.031874421,LLLG
598.5974115,-868.0917036,-31.624128,-0.013760908,-0.031349465,0.045110373,LLG
-68.86106511,506.6799285,-435.4296039,-0.268008372,-0.0344026,0.302410972,LL
-858.3673768,-41.26009655,-12.17776385,-0.021571427,0.324009911,-0.302438484,LG
344.0725696,-894.2531809,-46.66432843,-0.026146652,0.102743419,-0.076596767,LLG
-29.12534527,96.37407485,-70.50036021,-0.615718627,0.261541177,0.35417745,Normal
276.918694,61.70182117,-46.79329787,-0.377462826,0.473361355,-0.095898529,LG
567.9699022,-571.2817284,5.440311356,0.026948229,-0.471126297,0.444178068,LLL
-481.8596471,-403.5090678,-52.84785982,-0.035820299,0.360792455,-0.324972156,LLG
-871.6323618,-57.66764792,4.163646507,0.103374016,0.140692578,-0.244066594,LG
790.8218458,-729.0070604,-59.82060772,0.003264642,-0.084339145,0.081074503,LLL
-58.76606348,-50.80814515,111.9082284,-0.492879312,-0.041879177,0.534758489,LL
249.5406989,-859.0516069,609.5086485,-0.030470131,-0.010236464,0.040706596,LLLG
593.2449127,-878.7842228,-32.38024405,-0.013931489,-0.025751929,0.039683418,LLG
-30.66660674,99.27222064,-72.03092666,-0.615658121,0.254392316,0.361265806,Normal
-12.91216261,92.32698399,-82.79939972,-0.613116573,0.4004658,0.212650773,Normal
-539.0465593,-336.9820701,876.026383,-0.04174431,0.0272422,0.01450211,LLLG
163.4231183,671.1742162,-832.4735243,0.040491876,-0.009478617,-0.031013259,LLL
861.6469383,-261.4819587,-600.167243,0.027450595,-0.041608247,0.014157652,LLLG
-44.22454159,97.34936365,-56.3711447,-0.576187166,0.106300427,0.469886738,Normal
-30.3607219,94.19739635,-66.84710123,-0.612240471,0.242467962,0.369772509,Normal
-54.2900338,-136.0965174,192.6257468,-0.503499631,-0.040943002,0.544442633,LL
-25.45282235,765.0031002,-736.907175,0.259636365,0.006375513,-0.266011879,LL
-127.5550402,820.7411645,-693.188388,0.034261243,0.004433152,-0.038694394,LLLG
-463.5284163,883.641844,-417.9991886,0.021579818,0.020782881,-0.042362699,LLL
54.95003798,-1.064759916,-57.05179449,0.144203817,0.447559176,-0.591762994,Normal
-35.25769541,96.03532466,-63.90453087,-0.603999428,0.198322177,0.405677251,Normal
28.7855832,-29.65607814,-2.313414972,0.541684168,-0.047493019,-0.494191149,Normal
-623.5812659,-209.5741477,-48.85150933,-0.040274261,0.374697286,-0.334423025,LLG
-446.384881,-435.9621559,884.356094,-0.042325841,0.022943646,0.019382196,LLL
-70.3561167,52.53519738,14.71945648,-0.02021726,-0.501884158,0.522101418,Normal
